일시,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
2021-10-06,48593,48273,50635,48876,48211,47943,48371,57099,59812,59909,56298,61156,60492,61824,54578,54927,54356,60805,61974,63455,60768,63985,54700,53795
2021-10-07,48567,50098,49259,51178,48785,48098,49761,60634,60222,59179,54730,59376,61271,61688,54963,58752,54665,64687,62767,63629,63883,61255,55508,54948
2021-10-08,50838,48582,48309,52704,47373,47609,46645,58672,58109,59544,54027,60184,60029,58016,56346,55527,53624,61183,61494,63525,62790,62802,55264,53773
2021-10-09,41758,40075,41558,40076,43566,41627,40708,49924,52102,52792,47740,53486,53307,50986,47373,44392,46237,53248,53167,55166,56746,58044,45732,46824
2021-10-10,40912,41047,40000,41189,42216,40000,42918,51246,49023,51146,45888,51857,50215,54492,44269,45245,45713,54862,54685,54483,54740,55318,46167,45323
2021-10-11,48448,48390,47435,48886,49313,50708,50006,59815,59895,60703,53407,62378,62728,62645,55718,53709,55404,62301,65356,63673,64805,66494,54261,57023
2021-10-12,51471,49431,51561,50945,48639,51678,49317,58151,60415,57276,55228,61163,61700,59949,53413,54697,55813,64399,62081,62662,64203,61961,55103,54450
2021-10-13,49376,49078,48823,50138,47752,48362,48353,60057,58393,58611,55556,62088,63226,62241,52181,57420,54750,60333,63435,60747,61591,65868,56144,56682
2021-10-14,45977,50969,51074,48334,46242,46760,47840,57071,61101,58884,56622,59392,59417,60008,52874,53650,52931,61700,61631,63926,64678,62248,52595,55654
2021-10-15,47242,49550,48110,47285,47935,52268,48926,59536,59831,56623,53215,61204,58608,62257,54472,55140,54678,62483,60200,60521,64553,63092,53988,59483
2021-10-16,41429,40044,41587,42205,40663,42752,41600,51893,49500,51855,46694,51364,52128,53077,47354,46384,45020,55948,55932,56708,54577,55245,44554,48220
2021-10-17,40000,40000,42369,40000,40803,40752,41285,50497,51195,52838,47734,52742,53206,55430,45828,45933,48092,54602,57205,52943,54216,56894,48076,45917
2021-10-18,48114,48989,48401,50046,47498,51589,50985,60727,55912,57091,56740,61101,63940,62147,56908,58108,52501,65462,62567,65135,60449,61741,55466,55087
2021-10-19,49118,46794,47847,49974,50512,48914,49963,57757,56871,58128,54139,61040,60650,61968,54370,57032,58712,61381,64189,62775,61714,61090,54334,55933
2021-10-20,47904,51325,51473,47808,48065,48659,47934,60644,63776,58948,52135,59409,61529,58627,56221,54040,50604,61081,58897,62606,59534,63325,57273,55138
2021-10-21,49836,48695,50612,49111,46279,50097,49278,56056,58620,59633,55718,60992,60896,62447,55868,54306,52576,61307,59621,66897,63272,62269,56565,54132
2021-10-22,46508,49308,47733,50436,49800,50065,48423,60401,56940,58380,55808,62592,60616,60278,53635,56464,53228,64209,64403,62942,64202,61506,55737,55181
2021-10-23,42652,41737,40000,41206,41463,42070,40151,49216,52514,50518,44027,52445,51250,52747,46928,47846,46947,60262,56454,55338,55339,55354,46558,46770
2021-10-24,41764,41451,42433,40000,40000,40299,41561,51151,51240,53061,47182,52908,50561,53120,48061,45000,46070,54296,54367,55252,56900,55302,46671,48763
2021-10-25,47911,50329,47877,48372,48996,50905,48811,59435,55378,58711,56743,62169,63627,63080,54156,54884,58185,62389,62471,62734,64144,61864,51590,54549
2021-10-26,46289,47129,49848,50393,49470,49823,47958,56235,57574,56584,55412,62840,61407,60569,55649,52864,56072,63920,64632,59809,62986,63596,56704,51840
2021-10-27,48648,48299,48982,51579,48674,46577,46789,57677,60620,58013,54958,61538,60879,59550,55235,54023,57124,61764,62343,62266,62544,65506,54312,56958
2021-10-28,50273,50004,48765,51009,49988,48287,48434,60243,59418,58314,55452,58707,62358,61044,55671,55376,54762,64171,62063,65763,62626,63018,55665,53538
2021-10-29,49294,46368,51154,47421,49399,48764,51666,62728,60159,58118,51820,62968,61763,62116,54569,53827,54886,66503,63471,63854,64293,64201,54012,55688
2021-10-30,40246,41307,43024,40353,41314,41486,42532,50679,48679,49546,43154,52092,54344,51304,44328,48987,46120,55861,54722,55074,57623,57348,46092,45679
2021-10-31,40000,41501,40000,40000,40324,43214,40000,49184,49273,50782,47181,54486,55099,54239,50477,46006,44529,56878,55748,53324,53550,54035,47692,46549
2021-11-01,52126,49344,51693,50033,47374,48138,47491,56639,56595,58508,54004,60957,61051,59597,54868,54275,59049,61365,62336,62767,63064,61701,56021,53220
2021-11-02,51440,48338,47414,49309,47232,47007,48204,59632,57336,58838,56847,62142,62052,60430,56723,56345,55593,63665,64553,60716,66577,60879,55437,54205
2021-11-03,50816,48658,50030,47033,49636,51090,47258,59601,59316,59514,57341,59768,58249,62231,55845,54423,54918,62160,60606,63953,62043,64222,53725,55880
2021-11-04,47556,46786,49886,50263,48360,47894,49870,55935,59742,56685,55851,61713,61893,60567,54928,55399,56496,61655,63672,62380,64689,65176,54838,55176
2021-11-05,50290,50304,51632,50053,46801,48871,48668,58276,59293,59417,53786,61948,62135,61440,55259,54837,55018,60943,64366,62805,64921,61222,56031,55922
2021-11-06,44174,41819,40000,40154,40000,41445,42796,48172,50276,52557,48560,53778,52654,49668,48217,44977,48778,55215,53506,53919,53888,56433,45356,46537
2021-11-07,40424,40000,40000,43353,40026,40000,40153,51921,52533,49842,48997,53504,52033,52903,47780,47969,46005,54038,54442,53365,53591,57708,47103,49052
2021-11-08,45890,47212,49107,48798,47710,48010,49819,60744,59857,61390,54813,60182,62545,59609,55907,55664,55754,62224,60298,65163,63680,64223,54402,55485
2021-11-09,49554,50020,47016,48431,49031,49846,48785,59971,58285,59099,56703,61010,60795,64175,53663,55143,57327,61933,61854,62495,63124,60717,56657,52530
2021-11-10,47404,50025,48369,47373,48670,48519,48467,56123,61904,56739,57254,59449,61355,61012,55209,55775,55581,63306,59192,62807,61545,65690,56275,54739
2021-11-11,50992,49019,47124,51402,50565,47712,48340,58667,59626,60726,56481,59114,59510,59372,56266,56482,54657,63555,63208,62197,65894,63650,53347,56085
2021-11-12,51013,48337,49495,49682,50633,50066,47633,57597,57525,56438,55798,59802,59795,59489,55193,54636,55681,62644,59947,61125,64213,62848,55321,58693
2021-11-13,40241,40000,42898,41445,43024,41131,40000,48174,51776,48798,48241,50414,50724,54447,45082,46502,45440,53799,54686,55404,53359,52075,48323,46188
2021-11-14,40000,42201,40000,42320,43382,41198,42067,51470,51058,46991,44045,53639,52728,52750,46763,44662,46018,56169,53873,54597,55656,55526,44868,46964
2021-11-15,47999,48466,47623,50462,51625,46783,49872,59301,60202,58691,55045,60855,61955,63323,53954,55415,54263,63406,64643,63983,62160,63275,54991,54578
2021-11-16,48495,47151,49884,49070,46919,50645,46950,58989,58147,59187,54759,60110,59584,56280,56198,56988,53657,64971,63023,62462,64572,64931,55067,51945
2021-11-17,46801,48515,49408,48154,52110,47834,49079,60789,61774,61094,55543,61586,58845,61493,57215,54807,55649,62065,62200,64701,62314,62444,53640,56478
2021-11-18,53081,47417,47670,50068,49064,49071,50047,60540,59622,61141,56993,61607,59877,62853,52417,54192,55484,62893,62715,64374,65051,62049,56456,55928
2021-11-19,49827,48386,49908,51523,49671,49831,46934,59761,59809,60533,54900,59043,57701,62265,54617,56289,54642,62752,63523,62438,61385,63821,53962,53829
2021-11-20,40530,41718,40587,41625,40000,40000,40000,51610,50760,49873,47847,54437,52486,54238,46066,47288,47002,55791,53866,54727,54124,56608,44895,45299
2021-11-21,40593,40000,42289,40000,40932,41957,40000,49956,52428,51091,45947,53966,52597,52471,45491,47157,48795,56454,57282,55324,57433,55978,50559,45145
2021-11-22,48204,49068,47566,48832,49626,48013,51016,59604,57059,59533,55149,60460,59848,59663,54167,51837,54043,63535,61578,64874,63486,64861,53077,53208
2021-11-23,47008,49033,46238,48852,49501,50597,49057,57113,59901,58922,55918,63429,61715,61378,56597,53690,57161,63947,63068,63120,61967,65066,56199,54244
2021-11-24,48961,51561,49267,47028,49214,48653,48608,57921,57991,57463,55082,61326,58935,59443,53710,56629,53427,63279,61414,62538,62341,62381,53065,55527
2021-11-25,50481,51050,48187,52116,50192,48531,48612,59976,56140,56179,57218,63622,60185,63705,52434,54273,55378,63946,62031,63047,63856,64063,54805,57200
2021-11-26,47476,47866,49194,49034,50002,50670,47917,58147,58414,59512,56526,61687,57788,61087,56737,54178,53763,63196,63139,60753,64836,63614,52111,57154
2021-11-27,42434,41697,40581,40000,44236,40000,40000,51201,49564,49855,47866,51870,53692,52366,46781,48971,47392,54658,55098,56686,55256,54459,47150,46288
2021-11-28,40756,41831,41398,40973,40000,40000,40000,49625,48664,50703,46661,54723,53247,53348,46877,47016,44852,53249,55666,56064,55186,57317,45183,45199
2021-11-29,49339,47118,50083,47098,48952,46955,47054,58175,57988,58449,56170,61309,59057,59920,53886,54046,53477,60845,62624,63106,62536,62168,55413,57747
2021-11-30,52318,48744,50460,51948,49962,47231,49742,58902,55639,58667,55717,63629,62376,61927,53662,53886,54759,61775,61445,61744,63960,65102,54646,53405
2021-12-01,48839,48495,48458,49556,48006,51311,45963,56920,57719,62006,55240,62414,63492,59452,55507,57473,53712,61315,61237,63314,60464,63204,55038,54742
2021-12-02,46662,50658,52045,48400,46991,48107,49848,60872,59610,56830,54049,59855,60557,61680,55458,53766,56356,62758,60565,65807,61605,61175,56549,55082
2021-12-03,50011,48746,48622,48956,49498,48127,49375,57036,59251,57651,53592,60921,60507,61885,54963,54408,53605,63678,62001,62448,63707,64967,53942,53700
2021-12-04,40000,40679,40000,44504,40335,41970,40000,52710,53620,52707,48287,50897,53419,55374,45883,46720,46976,57072,53718,55833,52635,53082,50979,45772
2021-12-05,44200,40638,42536,40000,42323,41156,42572,49124,49556,53344,48520,52527,54821,53232,46111,48457,45897,56164,54614,55713,54651,53356,46330,45978
2021-12-06,48964,45992,49841,48658,54152,47759,48200,58055,57761,58128,54471,63590,60334,60607,55422,52331,53303,63415,66015,61665,63953,62157,56206,55569
2021-12-07,48070,48754,47132,49914,48915,48370,51011,59109,61011,59582,55319,60698,58667,58944,52645,56801,53541,61043,64031,62266,63191,61364,53167,54327
2021-12-08,49238,50094,49145,48501,48661,47512,48317,57857,59855,57152,56443,61897,61909,61546,56091,52995,53411,63692,63049,64206,61462,61761,54105,54260
2021-12-09,51353,48849,49503,50982,49129,45489,48643,57480,57351,58539,55983,61872,61991,62486,55565,56362,53262,65541,66208,62811,63338,62085,54688,55716
2021-12-10,48911,48771,50482,51544,48703,49666,48460,58747,56995,59555,56601,59281,60866,60359,55038,53901,53678,62602,63737,62494,61371,65895,51606,55690
2021-12-11,40000,41436,40138,40000,40065,43326,41086,51716,46351,49084,48587,51077,53478,50187,46177,46295,45250,54287,56678,56399,54612,53051,46319,47520
2021-12-12,40735,41261,40000,40890,40326,40000,40779,51210,49771,48934,45543,52592,54706,55159,49201,48009,47182,54024,56030,54021,56770,55097,47484,46391
2021-12-13,46755,49425,47985,50332,49406,47081,50743,59159,58753,59736,54153,60802,60673,61394,52513,54420,54350,64167,65182,62940,61418,61803,57587,55203
2021-12-14,50220,48196,51779,47610,46220,49666,49421,59186,59590,60438,57155,58737,61456,62422,56332,53953,53734,61477,66081,63402,62971,62171,55632,53257
2021-12-15,45575,47557,46667,49480,49803,47800,47006,60237,60249,59653,54857,62473,62321,62574,53921,59775,55647,61209,61360,62333,62171,63557,55626,56746
2021-12-16,48277,50765,50176,47797,50920,49480,51204,57129,60910,59713,55170,59538,60591,62530,51656,54758,55108,61639,59985,62917,65595,60418,55074,55198
2021-12-17,49398,50231,47920,47015,48194,52076,49374,60061,58792,57371,53391,60896,59293,60523,52868,54836,54470,61063,63693,59295,63679,64709,56145,56200
2021-12-18,43239,40000,40000,44115,41043,43916,42038,48197,52933,50826,45441,54773,52045,54002,45743,46274,45777,54521,54600,53730,55614,53675,48584,46803
2021-12-19,40000,40378,41755,40000,40390,41853,41948,50698,51017,51225,46420,53626,53256,54308,47334,47351,47390,54034,53439,53042,55537,51558,47244,45917
2021-12-20,50372,50117,45560,49723,50198,49295,50473,59751,57335,60185,54877,61786,61578,60286,53217,56113,57900,60835,61363,64362,62132,64890,56899,55432
2021-12-21,47689,49101,49242,49127,49105,47965,50626,61159,60190,57750,55832,60970,60233,61071,56653,55434,55082,63173,63226,62609,63894,62403,55057,56218
2021-12-22,48092,50349,49089,49406,48671,49924,47629,60620,59246,58331,54982,63195,62096,62799,56953,53544,52190,62989,61296,62891,64069,60601,55337,55098
2021-12-23,47630,47948,49498,48622,47427,47192,48645,60982,58918,57640,53203,62200,60090,60303,55433,53477,56838,62068,61937,59906,61996,63856,54109,52637
2021-12-24,43393,48127,50463,49621,49348,53570,49253,56122,62720,60567,56007,63096,59184,61405,56127,57729,56716,64843,61829,62315,62551,61496,53519,57381
2021-12-25,41314,41027,40000,42970,40180,40000,40965,51421,49088,49863,44508,50749,52577,54902,46770,46845,48172,52327,56445,53597,55184,51154,47615,48718
2021-12-26,40000,42150,40754,40000,40000,42874,41222,48203,52715,50727,47243,52734,49892,51407,47264,46923,45455,56487,53514,55119,54654,51598,44985,45435
2021-12-27,49874,49068,49007,53072,50812,49991,49719,59562,59251,57205,58946,60358,59908,58809,54494,57157,53640,61561,61629,62861,62952,63974,56761,53311
2021-12-28,48636,46524,49510,49009,49320,50778,50310,61327,55099,57818,56409,60915,60549,59625,55664,54581,55104,61440,63043,61019,61361,63752,55615,57052
2021-12-29,49074,50814,45611,46652,47419,47047,48232,58471,56331,58532,53732,60509,60284,60912,52184,55718,56010,58854,62582,63085,62642,63001,52847,54971
2021-12-30,47857,50445,48513,48714,48957,47570,49597,57546,60959,56208,55165,61908,59941,57509,56265,51201,53772,61889,63944,62029,63584,66583,53834,54940
2021-12-31,49253,48466,50561,46511,49746,48752,47768,59696,56860,59922,54932,57711,62512,59949,55507,55736,51562,63180,62419,65357,62527,60021,54393,55918
2022-01-01,41272,40000,42234,40205,41195,40000,40979,48055,51069,51773,46617,54388,52267,55481,49733,49407,47972,53792,54696,52848,58491,56691,45863,45637
2022-01-02,40000,41431,40000,40000,41501,40426,41091,50765,50935,52079,45414,52845,51499,53418,46019,44599,48947,56751,50577,53080,53615,53814,45957,47481
2022-01-03,49141,48918,48522,49726,48158,46440,51153,56747,59506,60075,54500,61897,61181,59710,57362,54711,56518,61179,65164,63525,62079,63145,55948,52739
2022-01-04,48462,49812,48198,47298,48894,49358,48438,61845,59431,61826,55589,60936,60050,61776,53660,55342,54593,62461,63190,64340,63556,62987,57156,53484
2022-01-05,52743,49243,51041,48744,47503,46559,50518,58261,58329,60128,55578,63344,62346,59232,54264,53771,58235,64242,64083,61225,63619,60490,55539,58003
2022-01-06,48553,48618,49035,49216,50148,47729,47106,60264,59677,59533,56413,61983,61377,59102,52761,52652,57217,61542,61336,63967,62186,62170,57518,54449
2022-01-07,50961,51783,50196,52351,47044,47500,49638,58242,59626,60981,56304,61885,62197,60971,53435,58375,53873,61816,64106,61353,63817,62022,53154,52636
2022-01-08,40000,41373,41233,42341,40000,44031,40281,53452,48954,49135,47286,53523,53284,54381,46354,48470,47019,55089,54511,54714,54868,53521,47088,44131
2022-01-09,41448,40000,40000,40000,42000,41437,41556,52361,52111,53370,45494,50433,51245,51679,49020,46189,45172,56287,55713,56339,55865,53873,45990,47847
2022-01-10,49642,52536,49162,49693,48859,50147,48340,60539,59295,55699,53841,61946,63428,61296,53607,52659,53410,62499,63064,66189,60916,64828,54860,53906
2022-01-11,48700,48249,49447,49935,46623,48639,49484,56971,60129,58878,56401,59757,61037,63924,55253,56740,52942,63728,62072,62172,61837,63814,56218,54088
2022-01-12,49834,48705,46295,49159,50185,47805,46478,59761,57680,59282,57034,59946,60228,56237,52561,55275,57678,59476,64447,64623,64360,62653,55158,54777
2022-01-13,48168,48164,52725,50244,47815,49414,49064,58821,59776,60210,56273,59743,61477,60540,56738,56845,55407,61699,63148,64985,62161,62991,54420,54346
2022-01-14,52517,47883,49785,48464,50272,48952,49668,58490,57685,57259,53462,58784,60706,61397,56563,55560,53579,60646,65000,61862,63906,60943,58645,55022
2022-01-15,41352,41273,40000,40460,40000,40000,40000,48720,52742,49329,47213,54385,54892,49249,47597,46554,46330,54023,55146,55045,54686,55977,47193,49475
2022-01-16,40000,42549,40000,40000,41282,40000,41682,50805,50434,51495,49049,55645,53564,49484,45602,44325,44258,54302,53897,55477,54247,54873,47746,46431
2022-01-17,50204,48761,49686,48266,46481,48674,47351,61851,58526,59002,54717,63173,62546,58715,54001,52031,55079,62634,63229,64298,64435,63534,53116,55997
2022-01-18,48946,48333,49986,46977,49475,50335,49031,56333,61961,58413,54302,57921,60066,61094,53880,52800,53300,64484,63454,62146,63072,62274,52100,60243
2022-01-19,48940,49761,47906,45034,50652,49478,47043,56147,59681,59875,54311,61367,59114,62104,56281,53747,51598,61727,63399,63146,63244,63168,56825,57294
2022-01-20,45888,49857,50472,49404,51237,49607,47198,59325,57992,59230,51758,61200,62803,59501,54917,55085,55209,64078,60939,64295,63780,63396,54858,55934
2022-01-21,48988,49646,45569,50375,46566,47204,51754,57933,60185,58957,55572,59164,60428,59164,54470,55559,53178,63445,61662,63929,62601,62001,53356,55813
2022-01-22,40568,41757,41327,40527,41151,40000,40000,47590,51658,51788,44254,54539,52810,51918,46781,48304,47139,51296,54283,54022,54522,55293,47061,45543
2022-01-23,40581,40000,41100,40607,42751,40000,40000,51399,48174,52858,45684,50732,54253,52399,45222,45793,46521,53855,57216,56280,55506,52314,48443,45385
2022-01-24,50288,48941,50461,49842,50012,52570,51919,59791,58050,56406,54231,59038,58694,59395,57724,53686,55866,62289,62844,62435,63886,62566,53430,56412
2022-01-25,49976,47991,51087,48444,48089,48604,48711,57738,58958,59703,55005,62316,59791,59767,55690,55203,54600,62636,60433,62074,64636,61776,53337,51430
2022-01-26,48729,49488,47733,48990,48282,47775,50750,60808,56531,60073,56776,59491,58997,61453,55762,57549,53892,61665,61018,63743,61993,64966,57245,55252
2022-01-27,47796,48330,47106,49006,50642,51292,48770,61282,59952,59194,55580,62644,61700,63102,58733,52385,55988,63131,62143,63503,62396,64924,56219,53780
2022-01-28,52951,48680,48531,47766,51510,48881,49080,57783,60343,57869,52493,63609,63213,62888,53376,57510,54541,63221,61154,61885,61933,64626,56500,55546
